s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12
32533,30900,36978,38201,33734,26955,31278,17818,32647,31789,34129,37898
32146,30616,36462,38112,33893,26677,31099,17746,32529,31554,34178,37622
30675,30358,36040,37875,33820,26535,30887,17448,31765,31481,33688,37326
29740,29988,34687,37677,33889,26464,30454,16931,31805,31750,33957,37440
30106,30532,35405,38101,33930,26512,30895,17581,31349,31810,33986,37324
30160,30644,35487,38176,34142,26412,31058,17950,31537,31764,33996,37455
30417,30815,35510,38375,33838,26506,31492,18364,31837,31649,33749,37412
30555,30884,35543,38455,34244,26527,31440,18620,31740,31677,33966,37493
30635,30892,35561,38353,34281,26533,31430,18465,31600,31829,33553,37513
30441,30741,35569,38070,33733,26529,31597,19117,31704,31752,33513,37531
30966,30740,35742,38017,33411,26560,31367,18233,31224,32232,32438,37641
30387,30285,35497,37625,31882,26808,32206,19339,32951,31837,33301,39000
25266,29440,32586,33799,31474,27490,32744,19605,32485,31878,33768,37695
25000,28927,32610,34724,31445,27883,31630,22967,30619,32928,34887,34649
25081,28733,32912,33977,30891,27870,31704,30863,31539,32335,33670,31643
27090,28526,34005,32594,31020,28228,32170,30425,31679,33395,32982,30643
30335,29351,35761,35047,31108,28154,32352,30428,31718,33958,30370,29494
31954,29701,37466,36231,32093,27406,33491,30306,31080,35223,27691,30246
33040,29984,38764,36983,32405,27121,33815,30280,31171,35492,27461,30182
33436,30244,39707,37656,32536,26997,33897,30401,31169,35568,27270,30499
33675,30325,39755,37804,32380,26937,34150,30765,30948,35649,27494,30061
33807,30361,39629,37712,32384,26774,34038,30866,30886,35842,27651,30246
31975,30338,37758,37574,32483,26803,33748,30684,31319,34849,28437,29815
32525,29745,35666,35710,32229,27567,32839,31184,31390,34917,30121,30254
29544,29772,33352,34796,31830,28037,32621,31621,31180,35092,30696,30515
29459,30102,33212,34857,31837,28168,32400,31748,31052,35193,31147,30809
29444,30324,33109,34914,31717,28315,32254,31838,31032,35304,31460,30939
29569,30658,32794,34964,31431,28374,32331,31977,31036,35335,31462,30900
29793,31256,32806,35035,31362,28406,32453,31989,32219,35072,31328,30612
29765,31706,32972,35423,31280,28426,33172,31966,32356,34531,29684,31589
29504,32736,33167,35726,31517,28614,33887,31814,31574,34484,30534,32984
28915,33230,33140,35787,31459,28640,34219,30482,31142,31953,32603,36466
28355,33129,32303,35851,31389,28705,34672,28670,30164,31827,31987,37970
26246,32397,31510,35845,31611,28526,34712,27264,30305,31609,32340,38428
24225,31647,31232,35648,31549,28292,34700,25927,31338,32084,32766,38696
23710,31162,31151,34340,31479,27366,34549,24432,32300,33250,32681,38930
23682,31021,32451,36387,33035,27524,34156,21872,32605,33610,32481,38992
30836,31030,35344,38255,33698,27525,33566,19550,32607,33437,32687,38286
31553,31555,36835,38936,34081,27318,33011,18594,32361,32834,33045,37956
31939,31514,35585,38818,34021,27088,32785,18441,32413,32590,32822,37610
31630,31427,35659,38729,34291,27014,32586,18651,31786,32570,32263,37639
31910,31196,36184,38428,34225,24748,32361,18626,31761,32720,31424,37633
32420,31174,36266,38689,34182,26448,32329,18204,31746,32554,32370,37616
32122,31089,36610,38756,34368,26422,32177,18271,31489,32485,32729,37480
31990,31073,36735,38747,34275,26380,31969,18311,31395,32309,33097,37501
31949,30975,36611,38565,34127,26366,31890,18158,31352,32293,33197,37396
31866,30946,36503,38633,34139,26380,31704,18121,31140,32351,32893,37524
31429,30913,36359,38551,33937,26424,31551,18162,31245,32585,33250,37602
30455,30665,36427,38283,33992,26444,31504,18015,31182,32870,33383,37694
30460,30586,36507,38163,34140,26504,31821,18210,31450,32859,33286,37585
30431,30502,36293,38112,34070,26482,31923,18233,31517,32811,33028,37598
29927,30207,36078,37811,33787,26527,31998,18327,31515,32869,32726,37500
28818,29928,36068,37557,33458,26485,31806,18485,31620,32726,32721,37401
29024,28853,34947,35102,32215,26747,32544,19455,33361,32988,33384,37851
28030,29230,34435,34684,32129,27500,32400,18176,32425,32443,33885,37770
27562,29260,33936,34625,32182,27790,32217,19507,32848,32184,31241,37795
27729,28928,33546,34625,32191,27910,32581,20857,33053,32441,30837,37592
27773,28570,33457,34639,32050,28052,32222,22604,33327,32119,32675,36837
27835,28685,33475,34845,31742,27900,31841,27259,31184,32163,32440,36054
26374,29143,33330,35290,31506,27480,31092,29573,32474,32691,31890,34807
26003,29225,33850,35203,31529,27339,30767,30124,33184,34563,32139,31115
27382,29237,34503,34780,31845,27729,30786,28963,33539,34320,33057,30176
27414,29295,34533,34891,31924,27776,30927,29461,33239,34591,32855,29935
26897,29383,34405,34992,31916,27799,31110,29899,33145,34511,32850,30233
26415,29384,34407,34994,31898,27900,31011,29795,33462,34547,32931,30600
26362,29391,34802,34859,32003,27638,30625,26600,33969,34674,32969,30819
26814,29500,35116,34845,31961,27290,30507,25920,34846,34480,33302,31059
26131,29728,34925,34946,31908,27593,30799,27507,34153,34839,32804,31196
26013,30436,34335,35583,31856,27759,31895,30075,33702,35102,32642,31254
26195,30667,33913,35857,31767,27674,32184,31408,32522,35528,31914,31901
26141,30640,33526,36306,31788,27640,32730,31925,31403,35314,30994,33056
26466,30437,33503,36515,31997,27672,33116,31864,30773,34619,31426,33752
28332,30684,33382,36408,31956,27631,33202,31820,29509,33823,31320,34646
29395,30826,33134,36328,31803,27767,33567,31571,29264,33027,31683,35490
29529,31140,33087,36515,31718,27990,34038,31461,29045,32912,31719,36052
29030,31428,33042,36589,31732,28080,34237,31268,29152,31746,31692,37370
28613,31764,32699,36845,31720,28250,34497,30538,28791,31293,32120,37962
27928,31344,32100,36687,31387,28290,34506,30076,28605,31318,32453,38665
27864,30695,32326,35829,31498,27515,34550,29135,30475,31590,32641,38676
27807,29916,33493,34223,31416,26345,34503,24896,32117,32307,32826,38828
30865,31345,38135,38766,33987,26806,34134,22173,32530,34218,33237,38529
31975,31723,38894,39338,34253,26867,32773,17406,33089,32300,34704,37972
32130,31760,37707,39399,33706,26389,32464,17312,33312,31964,34127,37587
33135,31650,37892,39485,34119,26375,32456,17422,33011,32194,34154,37523
33140,31591,37911,39412,34229,26312,32256,17881,32355,32584,34080,37432
33042,31467,37610,39267,34216,26165,31952,17890,32076,32400,34104,37348
32447,31245,37177,39046,34112,26126,31722,17676,32011,32310,34467,37240
32354,31212,37040,39025,34246,25880,31403,17031,31520,32494,34661,37028
31976,31005,36630,38778,33970,25805,31265,17423,31270,32466,34663,36965
32006,30907,36554,38727,33954,25747,31084,17220,31432,32278,34648,36776
31966,30819,36448,38669,33861,25655,31321,17495,31302,32286,34350,36740
32097,30767,36266,38687,34017,25740,31376,17241,31243,32373,34359,36752
31858,30746,36411,38474,33737,25945,31616,17943,31063,32429,33573,36969
32536,30930,36964,38664,34193,26066,31607,17385,31043,32679,33564,37094
31819,30372,36686,37676,31930,26527,32427,19321,32643,31644,33596,36993
27624,30062,33522,34105,35135,26934,31309,14875,29509,30473,33855,37717
26197,29882,33415,34911,31933,28093,31822,25502,31891,33296,34722,34356
26026,29544,33657,34457,31720,27641,31875,32310,31520,32280,34222,32534
26420,29527,33853,35108,32136,27570,31824,32520,31479,32845,33889,29821
26625,29588,34230,35174,31676,27448,32085,32750,31005,34238,32230,30522
29830,30281,36007,35865,31598,26990,33335,32280,30995,34633,29532,30325
31114,30656,37926,36634,32108,26816,33542,32014,31227,34230,28198,30433
31409,30723,38241,37422,32777,26750,33623,30620,31598,33922,27998,29950
31188,30728,37870,37221,32652,26724,33573,31154,31540,33952,28062,30016
32011,30720,37352,37065,32439,26664,33553,31621,31150,34721,28470,30733
32483,30731,37303,36637,31994,26718,33481,32647,30810,34525,29113,30385
32359,30680,36569,36274,31840,26921,33229,32735,30799,34946,29448,30514
31171,30634,35943,35941,31947,27098,33079,32744,31244,35449,30140,30240
30093,30651,34568,35439,31852,27518,32786,32832,31318,35039,30787,30035
29479,30769,34557,35223,31690,27890,32732,32797,31358,34925,30620,30335
29604,31012,34567,35245,31670,28068,32669,32723,31395,34940,30628,30810
29676,31281,33655,35250,31762,28330,32524,32959,32407,34521,31239,31219
29985,32022,33104,35692,31715,28632,32956,32949,32501,34396,31574,30805
30417,32972,33039,35665,31574,28623,33246,32632,32706,33335,30307,32719
30523,33402,33419,35659,31771,28416,33691,30856,31193,31738,29560,36273
30668,34120,33331,35672,31802,28410,34034,29617,31572,31216,30249,37162
30423,34251,32998,35632,31950,28476,34620,26811,31870,31423,31008,38437
29855,33339,32036,35345,32079,28367,34603,26708,32486,32344,31994,38810
27125,32361,31315,34632,32065,26975,34629,26242,32609,32570,32231,39123
25362,31752,31762,34260,32065,26103,34684,25059,33275,33310,33126,39293
26415,31168,33723,36915,33917,26261,33314,21991,33439,31610,33233,38818
28665,31685,34636,38410,34035,25953,32823,20781,33554,31175,33335,37897
29378,31689,35201,38424,33954,25982,32696,20286,33263,31083,33176,37579
29727,31579,35629,38461,34067,25953,32547,19815,32793,30978,33211,37613
29597,31431,35499,38319,34166,25827,32366,19786,32493,30980,33181,37469
29574,31398,35428,38267,34192,25680,32086,19705,32262,30863,33154,37323
29397,31290,35253,38145,34064,25642,31863,19598,31850,30847,33212,37275
29074,31197,35155,38031,34010,25532,31620,19408,31530,30939,33521,37301
28825,31123,35160,38153,34080,25714,31535,19175,31304,31188,33627,37493
28953,30911,35390,37945,33889,25718,31819,19158,31365,31524,34083,37534
29302,30903,35680,38186,34034,25710,31836,19102,31525,31595,33911,37626
29522,30979,35687,38210,33908,25811,32160,18933,31665,31513,33820,37666
29573,31015,35714,38216,34058,25876,32116,18994,31735,31510,33855,37645
29889,30999,35801,38201,34084,25957,32133,18899,31728,31524,33004,37641
30337,30958,35947,38036,33817,26092,32257,18761,31570,31544,31811,37586
29969,30791,36982,37942,33618,26262,32078,18602,31374,31474,31491,37665
27997,29389,34400,35157,33463,26537,32396,18700,31549,31633,32123,38190
27725,29327,33823,34788,32365,27616,32347,19875,32940,30752,32363,37018
27674,29195,33077,34812,32242,27575,32478,20263,33149,30820,31321,37208
27814,29012,33301,34921,32295,27486,32567,20300,33053,30925,30242,37255
27824,29058,33233,35151,32160,27567,31930,21345,33424,30625,29906,36864
27339,29431,33025,35024,32005,27085,31258,22241,33528,30707,28769,36575
26586,29367,33298,34970,31859,26989,30844,22675,33919,31783,30707,33199
26388,29369,33269,34879,31687,27325,30680,23970,33961,33989,31379,30785
26095,29468,34035,34810,31716,27471,30767,24075,33993,34255,31462,30561
25457,29536,34309,34838,31802,27519,30784,24119,34495,34167,31630,30933
25187,29605,34195,35059,31844,27537,30938,24414,34568,33913,31636,31971
25085,29724,34373,35006,31890,27330,31167,24192,34174,33857,31644,32351
25713,29839,34414,35003,31879,27277,31309,24132,33919,33699,31248,33336
26661,29925,34233,35189,31893,27275,31747,24231,33519,33182,30378,35113
27962,30145,33948,35288,31780,27246,31832,24224,33141,32846,29448,35736
28141,30441,33835,35382,31697,27237,31990,23877,32426,32662,28799,36337
28234,30575,33647,35703,31722,27398,32430,23265,32341,32346,28974,36550
28440,30575,33267,36150,31676,27873,32894,24123,32083,32236,29496,36478
28408,30547,33079,36177,31637,28069,32995,25060,31493,32150,29196,36548
28534,30733,32862,36420,31588,28196,33342,27246,30700,31794,30566,36560
28992,30650,32776,36758,31620,28707,33472,28204,30431,31636,31053,36865
28866,30770,32742,36802,31752,28859,33655,27889,29714,31876,30545,37712
27778,30520,32122,35737,31850,28764,33690,25354,31452,32290,30106,38335
24898,30216,32176,34886,32577,27745,33713,24091,31737,32846,29935,39422
31047,29925,34018,35931,33453,27521,33105,18681,32808,33141,29559,39240
32875,31265,39649,38819,33863,27365,32712,18309,33306,32378,30821,38793
31560,31491,38749,38970,33762,27244,32386,18107,33510,32054,31388,38267
33610,31426,38432,39001,33933,27126,32334,17890,32940,31634,31565,38148
32289,31330,38052,39029,34084,26828,32039,17920,32613,31566,31765,38052
32883,31294,37680,38991,34141,26699,31810,17871,32596,31451,31964,37918
32907,31240,37463,38907,34072,26547,31615,17648,32209,31401,32150,37886
32545,31106,37322,38829,34058,26440,31515,17581,31915,31345,32231,37919
32185,30920,37121,38514,33838,26487,31507,17527,31677,31554,32112,37946
32268,30864,37303,38345,33795,26503,31833,17893,31903,31617,32753,37968
32755,30996,37605,38357,34141,26483,31944,17890,31525,31799,32583,38023
32803,30962,37584,38315,33601,26448,32139,18265,31622,31670,32236,37906
32759,30863,37408,38308,33770,26463,31967,18275,31807,31564,32186,37929
31233,30752,37906,38306,33485,26627,32277,18984,32244,31567,31010,37990
30287,30139,38141,37186,33062,26693,32427,19185,32136,31861,30896,38415
29272,29039,36287,36086,32893,26689,32953,18755,32801,32456,31403,38852
27526,28771,35023,34724,32425,27325,33165,18279,33074,32361,30497,38927
27998,28720,34052,34895,32489,27372,32506,18524,33574,31079,30258,38247
27436,28961,33881,34981,32777,26633,31523,18201,32783,30945,26804,37635
27481,28903,34063,34925,32578,26581,31446,17792,32922,31051,26878,37111
26199,28794,34215,35087,32669,26769,31618,17912,33422,31429,27515,35986
26575,28691,34332,35069,32475,26890,31265,17920,33934,32017,29325,33634
28044,28646,34117,34858,32315,27141,30686,19997,34039,33075,29846,32205
29270,28752,34735,34767,32142,26922,30764,20378,33792,34592,29956,31000
28618,28835,35112,34864,32110,27362,31010,20736,34213,34848,30086,31035
26758,29173,34620,35157,32099,27576,31530,22415,34904,34852,30096,31265
27912,29307,34396,35132,31977,27666,31842,26663,34488,34579,29946,31695
28732,29402,33770,35345,31867,27801,32299,28172,33555,34607,28934,32243
28924,29723,33627,35747,31881,27825,32856,28631,33045,34654,28903,32672
29060,30034,33563,35882,31910,27732,33045,29026,32225,34386,28781,33650
29113,30176,33541,36225,31725,27576,33335,29187,31640,33800,28788,35077
28948,30366,33289,36554,31577,27607,33413,29456,31395,33107,29035,35817
28983,30299,33240,36689,31487,27755,33440,28189,30263,32088,29563,37224
28979,30394,33210,36864,31424,28298,33541,26758,29339,31550,29696,38161
28175,31164,32959,36861,31219,28847,33596,26150,29599,31456,29793,38486
25530,31156,32754,36812,31335,28996,33841,25667,30698,32392,30816,39030
24402,30473,32247,35536,31736,27854,33949,24265,31796,33122,30715,39366
23735,29256,33485,35838,33076,27461,33775,22619,31483,33059,30645,39658
32391,30419,37882,38145,34455,27529,32748,16944,32291,33016,30056,38770
31841,31479,38576,39211,34293,27394,32360,17693,33102,32309,30960,38475
32595,31626,37884,39307,34019,27332,32318,17768,32657,32439,30875,38236
33567,31634,37840,39326,34092,27233,32408,17741,32056,32157,30981,38053
33335,31560,37599,39272,34357,27108,32108,17753,31751,32138,31210,37992
33117,31530,37470,39322,34373,27066,31970,17792,31813,32050,31654,37975
33152,31435,37309,39106,34406,26979,31586,17786,31869,31885,32217,37884
32348,31093,36989,38969,34206,26973,31368,18007,31949,32035,32004,37950
32841,31151,37143,38765,34003,26972,31360,16735,31485,32266,31354,38121
32552,31027,37063,38706,34089,26905,31697,18299,31550,32073,31525,38029
32011,30733,36780,38515,33983,26804,31624,18470,31869,32041,31477,37997
30417,30495,36792,38306,33971,26841,31646,18477,31959,32061,31445,37902
30165,30272,36771,38179,33782,26845,31843,18810,32193,32014,30648,37873
29228,29479,37751,36799,34103,26724,31908,18842,31458,32167,30152,37844
26864,28948,37288,35052,32772,26715,32677,20577,33076,32180,31398,39039
27325,29010,36006,34698,32533,27601,32572,19490,32052,33054,30197,38768
25431,28744,33868,34931,32564,27609,32021,18700,32170,32693,28940,38695
24406,28805,34337,34787,32691,27282,31534,18256,32133,32090,27129,38095
23768,28830,34607,34810,32859,26595,31200,16179,31658,31554,27150,36988
26030,28780,34722,34895,32703,26731,31078,15856,32684,31505,28586,35786
27298,28715,34418,34782,32508,26875,30801,15890,33314,32555,29010,32904
26959,28818,34440,34794,32547,26781,30941,16500,32684,34657,29251,31157
27920,28957,34123,35027,32342,26899,31400,19318,33302,34837,29515,30422
28203,29029,33846,35162,32417,27173,31595,19721,33403,34941,29867,30245
27265,29042,33784,35207,32451,27379,31635,21978,33251,34571,30136,30175
27784,29172,33448,35273,32396,27323,31746,22736,33150,34556,30119,30274
28547,29496,33437,35308,32360,27308,31727,22915,32931,34862,30281,30784
29115,29678,33455,35630,32360,27376,31701,23030,32917,35224,30182,31276
29365,30037,33368,36036,32407,27442,31852,22852,32811,35381,30096,31661
29177,30315,33394,36210,32453,27515,31976,22473,32814,35157,29469,32363
28994,30434,33233,36471,32312,27525,32395,22270,31922,34828,28166,33442
28566,30532,32972,36537,32048,27440,32754,22142,31394,34465,28063,34401
28602,30300,32899,36559,32131,27684,32946,21806,30568,33158,29330,36361
28484,30342,32810,36770,32150,28265,33251,20804,30055,32282,29397,38020
27713,31235,32341,36682,31847,28454,33281,21147,29903,32746,29119,38779
26130,31709,31850,36688,31704,28582,33520,21706,30193,33539,29739,39475
25165,31701,31475,36970,31799,28576,33657,21396,30310,34256,30974,39553
24449,30746,31119,36462,31870,27340,33762,21444,30494,34151,31550,39694
23916,30149,31860,35257,31853,26564,34030,19405,30680,34084,32615,39578
24400,29335,33685,35340,32306,26080,32918,20817,31406,33877,32064,39395
30597,31128,37365,38248,34089,26597,32219,19638,32341,33068,30865,38754
31399,31450,37184,38888,33657,26527,31448,19024,32747,31851,32009,37895
32179,31312,37304,38775,33846,26538,31585,18728,31618,32553,31906,37850
32092,31296,37440,38670,34125,26510,31473,17669,31338,32683,31931,37719
32423,31319,37267,38728,34053,26332,31198,18239,31339,32671,32386,37627
32240,31182,37182,38463,33856,26266,31082,18141,31335,32624,32489,37658
31034,30897,36970,38288,33735,26197,30955,17941,31268,32643,32505,37739
30681,30701,36728,37949,33390,26088,30791,18024,31092,32696,32501,37720
31021,30824,36870,37953,33945,26129,30518,16526,30963,33305,32056,37803
31051,31025,36875,38182,33754,26188,30712,17816,31034,33102,32270,37690
30739,30922,36827,38174,33634,26265,30850,17809,31298,33129,32244,37783
29752,30675,36993,38148,33938,26355,31115,18186,31892,33012,32033,37757
29912,30012,37734,37714,33842,26439,31191,18529,32035,33382,30533,37802
29362,29566,38536,37530,33589,26318,30478,18525,32193,33662,29589,38504
27799,29093,34709,35503,33320,26670,31346,18379,32182,34512,28509,38675
26892,29040,32481,35006,32814,27048,31396,18442,32358,34395,27290,39106
27092,29064,32442,35018,32843,26186,31294,17659,31463,33052,25454,38718
27191,29158,32721,34892,32650,26050,31689,16135,31168,32752,26148,38340
27210,29110,32955,35077,32547,26053,31771,16055,31314,32178,28522,37122
27644,29085,33189,34902,32244,26011,31575,17073,33291,31977,27975,34215
27203,29002,33486,34782,32168,25980,31459,16933,33581,32315,27852,33597
26927,28896,33493,34670,32161,25824,31356,16524,33631,32802,27834,32324
26747,28867,33358,34664,32209,26004,31235,16474,33808,32877,27809,31894
26823,28921,33576,34787,32254,25999,31345,16697,33718,33040,27813,32050
27439,28934,33476,34780,32292,26022,31350,16659,33754,33003,27810,32098
28126,29017,33483,34895,32324,26186,31562,16866,33892,33046,28012,32227
29067,29246,33463,34910,32177,26251,31740,17155,33875,32888,28094,32425
29013,29527,33610,34961,32122,26288,31802,17650,33710,32611,28151,32910
28687,29676,33968,35170,32059,26438,31827,17970,33488,32184,28283,34333
27677,29953,34239,35275,32057,26722,31795,18095,33072,31999,28842,35418
26729,30272,34309,35321,32024,26901,31764,17999,32553,31596,29706,37322
26397,30343,34222,35196,31328,27333,30946,17663,31164,32242,29582,38511
24517,30576,33092,35277,30898,28131,30895,17865,30032,33240,30186,39180
23415,31221,32548,35235,31309,28036,31119,19260,29910,34710,31085,40072
23416,30710,31621,34502,31488,27101,31424,18531,31122,35454,30559,40297
23145,30017,31594,34269,32401,26375,31869,19700,31033,35035,30490,40718
22953,29526,31900,34682,32664,26417,31625,17854,31940,35115,31886,40398
24300,29830,32913,36454,34068,26459,30883,16805,33055,33912,30666,40123
31277,30879,36472,38456,33945,26612,31098,17042,32884,33361,29901,38932
31964,30975,36451,38669,33790,26525,31148,17821,32527,32662,30825,38446
33068,30981,36422,38746,34006,26432,31085,17721,32321,32322,30898,38306
33234,30935,36156,38793,33995,26321,31021,17727,32278,32142,31379,38127
33172,30924,36128,38866,34198,26174,30880,17553,32080,31993,31638,38074
32778,30877,35987,38680,33970,26050,30762,17776,31991,31818,31703,38033
32055,30805,35963,38637,33932,25986,30661,17677,31905,31749,31826,37923
31673,30677,35973,38484,33724,25976,30580,17637,31855,31790,31953,37829
31136,30471,35619,38468,33658,25981,30661,17581,31896,31858,31815,37893
30424,30335,35465,38255,33578,26000,30677,17532,32113,31856,32217,37874
29585,30301,35591,38315,33806,25978,30615,16964,32293,31891,31690,37915
29199,30177,35955,38208,33752,25997,30829,17376,32501,32068,31077,37930
29455,29650,37040,37749,33624,26083,30965,17505,32739,32326,30807,37963
28246,29048,38812,36540,33998,26153,30690,16999,32014,31888,31537,37525
26547,28483,37582,34195,32080,26653,31945,15821,31378,31849,31107,38050
24707,28394,34909,34366,32338,26946,31642,16029,32004,32554,29947,37036
24320,28583,34460,34830,32266,26644,31321,16145,32634,32236,28024,35907
23956,28796,34445,35285,32120,26610,31254,16338,33401,32191,27900,34917
24721,28855,34635,35266,32064,26532,31115,16967,33558,33923,29594,32381
25302,28841,34436,34844,31839,26214,30600,16107,34389,33785,29900,30610
27032,28999,34987,34688,32154,26239,30151,15037,34071,33962,30024,30700
27302,29083,35333,34930,32312,26299,30050,14661,34137,33669,30147,30802
27168,29164,35283,35019,32364,26503,30146,14837,34274,33596,30085,31061
27686,29307,34965,34971,32312,26619,30275,14907,34254,33505,30029,31114
28469,29453,34633,34851,32203,26696,30294,14934,34123,33229,29825,31413
28610,29564,34795,34783,32059,27192,30723,15165,34096,32951,29663,31831
27799,29778,34971,35039,31887,27062,31225,15166,34027,32802,29466,32039
26675,29895,34990,35198,31790,27113,31359,15251,33787,32334,29230,32633
26452,29979,35092,35530,31678,27261,31523,15273,33123,31544,29302,34534
26509,29924,35004,35833,31493,27585,31431,15372,32625,31469,29124,35854
27169,30216,34810,35919,31433,27910,31388,15913,32078,31818,29143,37989
27216,30506,33862,35855,31166,28222,31205,17390,30739,33362,29331,39696
24758,31487,32262,35296,31517,27636,30824,17652,30369,33994,29244,40252
23980,31346,31703,34856,31562,27083,31032,17716,31708,35365,29107,40874
24002,30499,31560,33974,32195,26307,31900,18911,31848,35413,30596,40861
23542,29983,33085,35876,33547,26303,31487,17470,32245,35190,30913,40722
29520,30302,34139,37305,34035,26475,30844,18357,32927,33598,28542,39488
30610,31068,36985,38579,33246,26555,31150,18139,32723,32670,30085,39260
31697,30970,36716,39057,33575,26516,30936,17691,32710,32265,31195,38686
31582,30925,36710,39085,33677,26400,31053,17426,32199,32058,32289,38484
31476,30820,36485,38864,33668,26030,30898,17310,31992,31872,32141,38346
31377,30849,36435,38859,33714,25892,30804,17372,32019,31781,32172,38191
31267,30852,36408,38795,33636,25902,30819,17434,31954,31905,31959,38136
30972,30835,36370,38832,33735,25931,30708,17230,31926,31978,32048,38170
30700,30663,36353,38575,33437,25995,30742,17411,31902,32025,32222,38264
30838,30531,36392,38378,33442,25898,30558,17358,32211,32029,32366,38423
31638,30607,36759,38432,33690,25960,30603,17654,32142,32282,32071,38438
31711,30599,36756,38288,33130,26040,30842,17525,32251,32166,31355,38284
31031,30348,36497,38158,33150,26092,30688,17503,32381,32038,31883,38443
28460,29222,34125,35672,32288,26566,31633,18019,32997,31985,31729,38482
27536,29288,33655,34543,32056,27022,31751,16028,31933,32305,32410,37951
27302,29123,33727,34777,31540,27137,31286,19318,33102,30834,33920,35973
27354,29017,33678,35790,31254,26955,30325,29065,31337,31213,33762,34947
27339,29431,33381,35897,31255,27109,30245,29547,32170,33053,32611,32615
27254,29571,33432,35923,31183,27070,30260,29351,33395,33437,31632,30981
27645,29696,33763,35670,31174,27722,30594,28735,32947,34274,31619,30587
27628,29636,33895,35256,31101,27691,30569,28263,33047,34265,31656,30420
27733,29600,34134,35094,31205,27781,30610,28376,33101,34230,31669,30641
27961,29658,34240,35024,31340,27878,30673,28415,33064,34351,31723,30656
28151,29689,34169,34993,31306,27879,30627,28260,33135,34123,31914,30809
28333,29725,34041,34895,31218,27856,30178,26657,33763,33449,31833,31007
28416,29901,33888,34885,31223,27682,30203,25463,34165,33570,31820,31178
28520,30178,33755,35032,31185,27554,30288,25432,34349,33938,31687,31430
28500,30356,33853,35420,31238,27293,30740,25763,34683,34151,30997,31894
27962,30677,34091,35714,31238,27105,31509,25053,34781,33726,30521,32302
26770,30969,34134,35865,31225,27096,31832,24576,33993,32643,28567,34801
26224,31159,34106,35879,31122,27313,31820,24368,32545,32310,28303,37651
25398,31592,33408,35851,30908,27493,31684,22444,32233,32950,28271,38734
23237,32418,32902,35769,30804,27499,31606,21073,30616,34081,28695,40010
23128,32340,32130,35567,31153,27093,31526,20944,30763,34639,29043,40525
23294,31820,31408,35265,31117,26449,31699,20810,30822,34930,29576,40478
23341,30819,31355,35038,31120,26182,31826,20269,30777,35054,30169,40599
22985,29998,31790,34443,31360,25779,32622,20241,31621,33958,31564,40583
24093,29502,34482,36581,33621,26089,31905,18686,32627,34230,32001,40231
31140,30525,37198,38202,33062,26243,30703,18645,32953,32564,31933,39028
31099,30876,37537,39066,33440,26110,30714,17972,32895,32043,32729,38844
31110,30748,37449,38896,33700,26047,30930,17930,32789,32011,32189,38649
30980,30657,37397,38858,33805,25890,30641,17854,32424,31845,32181,38491
30875,30526,37040,38601,33580,25793,30475,17762,32394,31724,32335,38460
30822,30546,37043,38523,33578,25784,30427,17595,32260,31650,32159,38275
30691,30573,37120,38494,33499,25800,30444,17491,31860,31809,31750,38257
30173,30346,36832,38359,33357,25706,30121,17495,32002,31741,31789,38361
30312,30318,36595,38433,33538,25702,29938,16830,31816,31889,31187,38405
30012,30152,36749,38310,32625,25717,30325,17881,32630,31533,31325,38481
28762,30014,36872,38452,33748,25690,30389,17602,32236,31758,30822,38595
28002,29732,37296,38207,33207,25693,30748,18112,33058,31620,30017,38436
28235,29453,37129,37430,33025,25638,30791,17849,32546,31670,30486,38344
26324,28940,36888,34895,32256,26781,31036,19267,33000,30667,31064,38592
25439,29035,34067,34877,32557,26853,30748,16756,32433,30720,29384,37577
25088,29020,33983,34932,32126,26603,31125,17985,33195,30699,27260,36711
24846,28912,34010,35265,31915,26778,31258,18283,33559,30937,26996,36385
24468,29031,34314,35189,31846,26843,31129,18444,33948,31500,27819,34418
24949,29078,34495,35004,31484,26007,31012,18463,33087,33924,28885,31643
26107,29231,34599,35077,31427,25912,31088,19156,33283,34038,29038,31351
25278,29468,34684,35253,31455,26183,31166,19557,33421,34123,28626,31883
25828,29586,34702,35279,31561,26790,31395,19559,33683,33692,28818,32311
26693,29768,34548,35164,31492,26794,31317,19298,33615,33410,28728,32456
27519,29782,34496,35011,31433,26755,31288,19174,33347,32830,28799,32776
27768,29872,34605,34980,31556,26948,31582,19105,33258,32859,29155,32993
27883,29978,35071,34976,31582,27062,31703,19555,33244,32822,29214,33084
27995,30195,35446,35058,31560,27078,31989,20386,33257,32445,29121,34533
27828,30284,35473,35353,31435,27057,32283,20515,32615,31556,28155,37136
27645,30530,34497,35290,31324,27218,31978,20445,32362,31728,28344,38194
26863,31246,33928,35205,31394,27284,31799,20821,31242,33068,28095,39766
24996,31656,32657,34896,31393,27137,31319,20306,30445,33827,28682,40545
24147,31330,31405,34279,31943,25973,31290,19527,30809,34115,29005,40867
24188,29823,31306,34007,32078,25612,31938,20901,30686,34067,30965,40829
23838,29571,33491,35585,33393,26316,31819,20003,32865,33155,31163,40172
27360,30333,36302,38073,34251,25904,30905,19768,33267,32490,31395,39523
28890,30549,36445,38568,33754,25786,30901,18858,32856,31815,31196,38933
28964,30558,36637,38859,34294,25667,31044,18897,32721,31680,31401,38842
